,loss,reconstruction_loss,val_loss,lr
84,0.0008522292482666671,0.0008522292482666671,0.0009140273905359209,0.00020000001
85,0.0008488540188409388,0.0008488540188409388,0.0009120305185206234,0.00020000001
86,0.0008455738425254822,0.0008455738425254822,0.0009099692106246948,0.00020000001
87,0.0008423442486673594,0.0008423442486673594,0.0009080381714738905,0.00020000001
88,0.0008391144219785929,0.0008391144219785929,0.0009065126650966704,0.00020000001
89,0.0008359908824786544,0.0008359908824786544,0.0009050522348843515,0.00020000001
90,0.0008329664706252515,0.0008329664706252515,0.0009028609492816031,0.00020000001
91,0.0008298985776491463,0.0008298985776491463,0.0009014665265567601,0.00020000001
92,0.0008268701494671404,0.0008268701494671404,0.0009006360196508467,0.00020000001
93,0.0008239225135184824,0.0008239225135184824,0.0008994527161121368,0.00020000001
94,0.0008210380328819156,0.0008210380328819156,0.0008983916486613452,0.00020000001
95,0.0008182154851965606,0.0008182154851965606,0.0008970896597020328,0.00020000001
96,0.0008153363596647978,0.0008153363596647978,0.0008966636378318071,0.00020000001
97,0.000812509679235518,0.000812509679235518,0.0008960728300735354,0.00020000001
98,0.0008097649551928043,0.0008097649551928043,0.0008954259101301432,0.00020000001
99,0.0008071676129475236,0.0008071676129475236,0.0008955320809036493,0.00020000001
100,0.0008046437287703156,0.0008046437287703156,0.0008956817910075188,0.00020000001
101,0.0008021885878406465,0.0008021885878406465,0.000896211713552475,0.00020000001
102,0.0007997407228685915,0.0007997407228685915,0.0008963997242972255,0.00020000001
103,0.0007973491447046399,0.0007973491447046399,0.0008963602012954652,0.00020000001
104,0.0007950342260301113,0.0007950342260301113,0.0008950434275902808,0.00020000001
105,0.0007924841484054923,0.0007924841484054923,0.0008933919598348439,0.00020000001
106,0.0007898511248640716,0.0007898511248640716,0.0008910730830393732,0.00020000001
107,0.0007871067500673234,0.0007871067500673234,0.0008883628179319203,0.00020000001
108,0.0007844074280001223,0.0007844074280001223,0.000885037996340543,0.00020000001
109,0.0007816460565663874,0.0007816460565663874,0.0008812178275547922,0.00020000001
110,0.0007788938819430768,0.0007788938819430768,0.0008778644260019064,0.00020000001
111,0.0007763152825646102,0.0007763152825646102,0.0008739553741179407,0.00020000001
112,0.0007738335407339036,0.0007738335407339036,0.0008698664605617523,0.00020000001
113,0.0007716627442277968,0.0007716627442277968,0.0008660695748403668,0.00020000001
114,0.0007699117995798588,0.0007699117995798588,0.0008624127367511392,0.00020000001
115,0.000768965866882354,0.000768965866882354,0.0008595229592174292,0.00020000001
116,0.0007691043429076672,0.0007691043429076672,0.000859103980474174,0.00020000001
117,0.0007711097714491189,0.0007711097714491189,0.000862006563693285,0.00020000001
118,0.0007755993283353746,0.0007755993283353746,0.0008691827533766627,0.00020000001
119,0.0007803133921697736,0.0007803133921697736,0.0008722140919417143,0.00020000001
120,0.0007772096432745457,0.0007772096432745457,0.0008680848404765129,0.00020000001
121,0.0007687327452003956,0.0007687327452003956,0.0008777593029662967,0.00020000001
122,0.0007673935033380985,0.0007673935033380985,0.0009159279288724065,0.00020000001
123,0.0007788192015141249,0.0007788192015141249,0.0009597101015970111,0.00020000001
124,0.0007973823230713606,0.0007973823230713606,0.000961274141445756,0.00020000001
125,0.0008159233839251101,0.0008159233839251101,0.0009906606283038855,0.00020000001
126,0.0008525529410690069,0.0008525529410690069,0.0011401702649891376,0.00020000001
127,0.000878821883816272,0.000878821883816272,0.0010652453638613224,0.00020000001
128,0.0009075858979485929,0.0009075858979485929,0.0011171502992510796,0.00020000001
129,0.0010535444598644972,0.0010535444598644972,0.0012777071679010987,0.00020000001
130,0.0013342255260795355,0.0013342255260795355,0.0012548600789159536,0.00020000001
131,0.0016891617560759187,0.0016891617560759187,0.0017018669750541449,0.00020000001
132,0.0017310288967564702,0.0017310288967564702,0.002599359955638647,0.00020000001
133,0.002285980386659503,0.002285980386659503,0.0024482000153511763,0.00020000001
134,0.0016742683947086334,0.0016742683947086334,0.0013962032971903682,0.00020000001
135,0.001033458043821156,0.001033458043821156,0.0010401661274954677,0.00020000001
136,0.0009598982869647443,0.0009598982869647443,0.0011597054544836283,0.00020000001
137,0.0009013590752147138,0.0009013590752147138,0.001025463454425335,0.00020000001
138,0.0008375211036764085,0.0008375211036764085,0.0009376225643791258,0.00020000001
139,0.000810283119790256,0.000810283119790256,0.0009135212749242783,0.00020000001
140,0.0007981466478668153,0.0007981466478668153,0.0009086922509595752,0.00020000001
141,0.0007999750087037683,0.0007999750087037683,0.0009019309654831886,0.00020000001
142,0.0008144312305375934,0.0008144312305375934,0.0009240371291525662,0.00020000001
143,0.0008525804150849581,0.0008525804150849581,0.0010136821074411273,0.00020000001
144,0.0009974329732358456,0.0009974329732358456,0.0016329799545928836,0.00020000001
145,0.001499938778579235,0.001499938778579235,0.0014912806218490005,0.00020000001
146,0.0011286471271887422,0.0011286471271887422,0.0010857244487851858,0.00020000001
147,0.0009460677392780781,0.0009460677392780781,0.001118720741942525,0.00020000001
148,0.0008973630028776824,0.0008973630028776824,0.0011596021940931678,0.00020000001
149,0.0008334152516908944,0.0008334152516908944,0.001036094967275858,0.00020000001
150,0.0008112637442536652,0.0008112637442536652,0.0010044239461421967,0.00020000001
151,0.0007846286171115935,0.0007846286171115935,0.0009452442754991353,0.00020000001
152,0.0007644996512681246,0.0007644996512681246,0.0009055288974195719,0.00020000001
153,0.0007653429638594389,0.0007653429638594389,0.0009004443418234587,0.00020000001
154,0.000763509888201952,0.000763509888201952,0.0009050379740074277,0.00020000001
155,0.0007743657333776355,0.0007743657333776355,0.0009143045172095299,0.00020000001
156,0.0008117060642689466,0.0008117060642689466,0.0009965349454432726,0.00020000001
157,0.0009205713868141174,0.0009205713868141174,0.0014463253319263458,0.00020000001
158,0.0013175786007195711,0.0013175786007195711,0.0015526730567216873,0.00020000001
159,0.0011587673798203468,0.0011587673798203468,0.001110254437662661,0.00020000001
160,0.0008833781466819346,0.0008833781466819346,0.0009759532986208797,0.00020000001
161,0.0008078698883764446,0.0008078698883764446,0.0010170242749154568,0.00020000001
162,0.0007459538173861802,0.0007459538173861802,0.0009134580614045262,0.00020000001
163,0.0007282279548235238,0.0007282279548235238,0.0008846941636875272,0.00020000001
164,0.0007244136650115252,0.0007244136650115252,0.0008611356024630368,0.00020000001
165,0.0007110825390554965,0.0007110825390554965,0.0008595639956183732,0.00020000001
166,0.0007085694232955575,0.0007085694232955575,0.0008623944595456123,0.00020000001
167,0.0007948510465212166,0.0007948510465212166,0.0008729604305699468,4.0000003e-05
168,0.0007360125309787691,0.0007360125309787691,0.0008493941859342158,4.0000003e-05
169,0.0007024457445368171,0.0007024457445368171,0.0008336952305398881,4.0000003e-05
170,0.0006965204956941307,0.0006965204956941307,0.0008279833127744496,4.0000003e-05
171,0.000692788336891681,0.000692788336891681,0.000824391026981175,4.0000003e-05
172,0.0006888823118060827,0.0006888823118060827,0.0008212121319957078,4.0000003e-05
173,0.0006856147083453834,0.0006856147083453834,0.0008186213672161102,4.0000003e-05
174,0.0006829095655120909,0.0006829095655120909,0.0008163763559423387,4.0000003e-05
175,0.0006804907461628318,0.0006804907461628318,0.0008144258172251284,4.0000003e-05
176,0.0006782880518585443,0.0006782880518585443,0.0008126416942104697,4.0000003e-05
177,0.0006763007258996367,0.0006763007258996367,0.0008110349299386144,4.0000003e-05
178,0.0006744494312442839,0.0006744494312442839,0.0008096767705865204,4.0000003e-05
179,0.0006727428990416229,0.0006727428990416229,0.0008084060973487794,4.0000003e-05
180,0.0006711370660923421,0.0006711370660923421,0.0008072930504567921,4.0000003e-05
181,0.0006696045165881515,0.0006696045165881515,0.0008063199347816408,4.0000003e-05
182,0.0006681816303171217,0.0006681816303171217,0.0008053205674514174,4.0000003e-05
183,0.0006668189307674766,0.0006668189307674766,0.0008044785354286432,4.0000003e-05
184,0.0006655086763203144,0.0006655086763203144,0.0008036918588913977,4.0000003e-05
185,0.000664249062538147,0.000664249062538147,0.0008029049495235085,4.0000003e-05
186,0.0006630428833886981,0.0006630428833886981,0.0008021213579922915,4.0000003e-05
187,0.0006618883344344795,0.0006618883344344795,0.0008014477207325399,4.0000003e-05
188,0.0006607566610909998,0.0006607566610909998,0.0008007002179510891,4.0000003e-05
189,0.000659667537547648,0.000659667537547648,0.0008000221569091082,4.0000003e-05
190,0.0006586085073649883,0.0006586085073649883,0.0007994154002517462,4.0000003e-05
191,0.0006575751467607915,0.0006575751467607915,0.0007987515418790281,4.0000003e-05
192,0.0006565712974406779,0.0006565712974406779,0.0007981962990015745,4.0000003e-05
193,0.0006556180887855589,0.0006556180887855589,0.0007975593907758594,4.0000003e-05
194,0.0006546681397594512,0.0006546681397594512,0.0007971009472385049,4.0000003e-05
195,0.0006537528242915869,0.0006537528242915869,0.0007965827826410532,4.0000003e-05
196,0.0006528451340273023,0.0006528451340273023,0.0007960746879689395,4.0000003e-05
197,0.0006519616581499577,0.0006519616581499577,0.0007956067565828562,4.0000003e-05
198,0.0006510900566354394,0.0006510900566354394,0.0007951484294608235,4.0000003e-05
199,0.0006502293981611729,0.0006502293981611729,0.0007946594269014895,4.0000003e-05
