,loss,reconstruction_loss,lr
109,0.0008469597669318318,0.0008469597669318318,0.00020000001
110,0.000861596199683845,0.000861596199683845,0.00020000001
111,0.0008927006856538355,0.0008927006856538355,0.00020000001
112,0.000943460501730442,0.000943460501730442,0.00020000001
113,0.0009535161079838872,0.0009535161079838872,0.00020000001
114,0.0008781050564721227,0.0008781050564721227,0.00020000001
115,0.0008413561154156923,0.0008413561154156923,0.00020000001
116,0.0008316230960190296,0.0008316230960190296,0.00020000001
117,0.0008223535260185599,0.0008223535260185599,0.00020000001
118,0.0008146309410221875,0.0008146309410221875,0.00020000001
119,0.000808376760687679,0.000808376760687679,0.00020000001
120,0.0008032549521885812,0.0008032549521885812,0.00020000001
121,0.000798950728494674,0.000798950728494674,0.00020000001
122,0.0007951818988658488,0.0007951818988658488,0.00020000001
123,0.0007918032933957875,0.0007918032933957875,0.00020000001
124,0.0007885545492172241,0.0007885545492172241,0.00020000001
125,0.0007853657589294016,0.0007853657589294016,0.00020000001
126,0.0007821922190487385,0.0007821922190487385,0.00020000001
127,0.0007790668169036508,0.0007790668169036508,0.00020000001
128,0.0007760399021208286,0.0007760399021208286,0.00020000001
129,0.000773196923546493,0.000773196923546493,0.00020000001
130,0.0007705999305471778,0.0007705999305471778,0.00020000001
131,0.0007684279698878527,0.0007684279698878527,0.00020000001
132,0.0007667624740861356,0.0007667624740861356,0.00020000001
133,0.0007658684044145048,0.0007658684044145048,0.00020000001
134,0.0007659093826077878,0.0007659093826077878,0.00020000001
135,0.000767263351008296,0.000767263351008296,0.00020000001
136,0.0007698749541305006,0.0007698749541305006,0.00020000001
137,0.0007731398800387979,0.0007731398800387979,0.00020000001
138,0.0007782335742376745,0.0007782335742376745,0.00020000001
139,0.0007841498591005802,0.0007841498591005802,0.00020000001
140,0.0007696435204707086,0.0007696435204707086,0.00020000001
141,0.0007717139087617397,0.0007717139087617397,0.00020000001
142,0.0007654810324311256,0.0007654810324311256,0.00020000001
143,0.0007496898178942502,0.0007496898178942502,0.00020000001
144,0.000743652053643018,0.000743652053643018,0.00020000001
145,0.0007423822535201907,0.0007423822535201907,0.00020000001
146,0.0007415389991365373,0.0007415389991365373,0.00020000001
147,0.0007393926498480141,0.0007393926498480141,0.00020000001
148,0.0007335424306802452,0.0007335424306802452,0.00020000001
149,0.0007263823063112795,0.0007263823063112795,0.00020000001
150,0.0007231254712678492,0.0007231254712678492,0.00020000001
151,0.0007247692556120455,0.0007247692556120455,0.00020000001
152,0.0007276670075953007,0.0007276670075953007,0.00020000001
153,0.0007279555429704487,0.0007279555429704487,0.00020000001
154,0.0007256209501065314,0.0007256209501065314,0.00020000001
155,0.0007190489559434354,0.0007190489559434354,0.00020000001
156,0.0007113365572877228,0.0007113365572877228,0.00020000001
157,0.0007077209884300828,0.0007077209884300828,0.00020000001
158,0.0007087987614795566,0.0007087987614795566,0.00020000001
159,0.0007139393710531294,0.0007139393710531294,0.00020000001
160,0.0007329497602768242,0.0007329497602768242,0.00020000001
161,0.0008057969971559942,0.0008057969971559942,0.00020000001
162,0.0007792702526785433,0.0007792702526785433,0.00020000001
163,0.000772010360378772,0.000772010360378772,0.00020000001
164,0.0007315573166124523,0.0007315573166124523,0.00020000001
165,0.0007034289301373065,0.0007034289301373065,0.00020000001
166,0.0006899513537064195,0.0006899513537064195,0.00020000001
167,0.0006971643306314945,0.0006971643306314945,4.0000003e-05
168,0.0006839784327894449,0.0006839784327894449,4.0000003e-05
169,0.0006755481590516865,0.0006755481590516865,4.0000003e-05
170,0.0006715714116580784,0.0006715714116580784,4.0000003e-05
171,0.0006690846639685333,0.0006690846639685333,4.0000003e-05
172,0.0006672672461718321,0.0006672672461718321,4.0000003e-05
173,0.0006657445919699967,0.0006657445919699967,4.0000003e-05
174,0.0006643880624324083,0.0006643880624324083,4.0000003e-05
175,0.0006631879950873554,0.0006631879950873554,4.0000003e-05
176,0.0006620974745601416,0.0006620974745601416,4.0000003e-05
177,0.0006610824493691325,0.0006610824493691325,4.0000003e-05
178,0.0006601281929761171,0.0006601281929761171,4.0000003e-05
179,0.0006592132267542183,0.0006592132267542183,4.0000003e-05
180,0.0006583621725440025,0.0006583621725440025,4.0000003e-05
181,0.0006575131556019187,0.0006575131556019187,4.0000003e-05
182,0.0006567464442923665,0.0006567464442923665,4.0000003e-05
183,0.0006559620378538966,0.0006559620378538966,4.0000003e-05
184,0.0006552136037498713,0.0006552136037498713,4.0000003e-05
185,0.0006544946227222681,0.0006544946227222681,4.0000003e-05
186,0.0006537855952046812,0.0006537855952046812,4.0000003e-05
187,0.000653098919428885,0.000653098919428885,4.0000003e-05
188,0.0006524303462356329,0.0006524303462356329,4.0000003e-05
189,0.0006517720175907016,0.0006517720175907016,4.0000003e-05
190,0.0006511253886856139,0.0006511253886856139,4.0000003e-05
191,0.0006504884804598987,0.0006504884804598987,4.0000003e-05
192,0.0006498718285001814,0.0006498718285001814,4.0000003e-05
193,0.0006492384127341211,0.0006492384127341211,4.0000003e-05
194,0.0006486305501312017,0.0006486305501312017,4.0000003e-05
195,0.0006480131414718926,0.0006480131414718926,4.0000003e-05
196,0.000647416920401156,0.000647416920401156,4.0000003e-05
197,0.0006468032952398062,0.0006468032952398062,4.0000003e-05
198,0.0006462388555519283,0.0006462388555519283,4.0000003e-05
199,0.0006456547998823225,0.0006456547998823225,4.0000003e-05
200,0.0006450790097005665,0.0006450790097005665,4.0000003e-05
201,0.0006445278413593769,0.0006445278413593769,4.0000003e-05
202,0.0006439682329073548,0.0006439682329073548,4.0000003e-05
203,0.0006434290553443134,0.0006434290553443134,4.0000003e-05
204,0.0006428968044929206,0.0006428968044929206,4.0000003e-05
205,0.0006423835875466466,0.0006423835875466466,4.0000003e-05
206,0.0006418873090296984,0.0006418873090296984,4.0000003e-05
207,0.0006413793889805675,0.0006413793889805675,4.0000003e-05
208,0.0006409179186448455,0.0006409179186448455,4.0000003e-05
209,0.0006404503365047276,0.0006404503365047276,4.0000003e-05
210,0.0006399982958100736,0.0006399982958100736,4.0000003e-05
211,0.0006395899108611047,0.0006395899108611047,4.0000003e-05
212,0.0006391628412529826,0.0006391628412529826,4.0000003e-05
213,0.0006387835019268095,0.0006387835019268095,4.0000003e-05
214,0.000638442172203213,0.000638442172203213,4.0000003e-05
215,0.0006381123675964773,0.0006381123675964773,4.0000003e-05
216,0.0006378036923706532,0.0006378036923706532,4.0000003e-05
217,0.0006375336670316756,0.0006375336670316756,4.0000003e-05
218,0.0006372829666361213,0.0006372829666361213,4.0000003e-05
219,0.000637113000266254,0.000637113000266254,4.0000003e-05
220,0.0006369753391481936,0.0006369753391481936,4.0000003e-05
221,0.0006369153270497918,0.0006369153270497918,4.0000003e-05
222,0.0006368829635903239,0.0006368829635903239,4.0000003e-05
223,0.0006369509501382709,0.0006369509501382709,4.0000003e-05
224,0.0006373033975251019,0.0006373033975251019,4.0000003e-05
225,0.0006376494420692325,0.0006376494420692325,4.0000003e-05
226,0.0006381711573339999,0.0006381711573339999,4.0000003e-05
227,0.0006389202317222953,0.0006389202317222953,4.0000003e-05
228,0.0006398853729479015,0.0006398853729479015,4.0000003e-05
229,0.0006411434733308852,0.0006411434733308852,4.0000003e-05
230,0.0006425920291803777,0.0006425920291803777,4.0000003e-05
231,0.000644060259219259,0.000644060259219259,4.0000003e-05
232,0.0006449079373851418,0.0006449079373851418,4.0000003e-05
233,0.0006445160252042115,0.0006445160252042115,4.0000003e-05
234,0.0006430011126212776,0.0006430011126212776,4.0000003e-05
235,0.0006415214156731963,0.0006415214156731963,4.0000003e-05
236,0.0006411903304979205,0.0006411903304979205,4.0000003e-05
237,0.0006425214814953506,0.0006425214814953506,4.0000003e-05
238,0.0006455852999351919,0.0006455852999351919,4.0000003e-05
239,0.0006508364458568394,0.0006508364458568394,4.0000003e-05
240,0.0006601223140023649,0.0006601223140023649,4.0000003e-05
241,0.0006790803163312376,0.0006790803163312376,4.0000003e-05
242,0.0007233516662381589,0.0007233516662381589,4.0000003e-05
243,0.0008351307478733361,0.0008351307478733361,4.0000003e-05
244,0.0010405454086139798,0.0010405454086139798,4.0000003e-05
245,0.0009807415772229433,0.0009807415772229433,4.0000003e-05
246,0.0007356855203397572,0.0007356855203397572,4.0000003e-05
247,0.0006623273948207498,0.0006623273948207498,4.0000003e-05
248,0.0006458610878325999,0.0006458610878325999,4.0000003e-05
249,0.0006385366432368755,0.0006385366432368755,4.0000003e-05
