,loss,reconstruction_loss,lr
0,0.032107818871736526,0.032107818871736526,0.001
1,0.013521128334105015,0.013521128334105015,0.001
2,0.013043521903455257,0.013043521903455257,0.001
3,0.009870452806353569,0.009870452806353569,0.001
4,0.0072706313803792,0.0072706313803792,0.001
5,0.006157812662422657,0.006157812662422657,0.001
6,0.004999740980565548,0.004999740980565548,0.001
7,0.003557362128049135,0.003557362128049135,0.001
8,0.002662261016666889,0.002662261016666889,0.001
9,0.002347275149077177,0.002347275149077177,0.001
10,0.0022686519660055637,0.0022686519660055637,0.001
11,0.0020414514001458883,0.0020414514001458883,0.001
12,0.0019082733197137713,0.0019082733197137713,0.001
13,0.0018389449687674642,0.0018389449687674642,0.001
14,0.0017341874772682786,0.0017341874772682786,0.001
15,0.001646210439503193,0.001646210439503193,0.001
16,0.0015722822863608599,0.0015722822863608599,0.001
17,0.001494268188253045,0.001494268188253045,0.001
18,0.001479816040955484,0.001479816040955484,0.001
19,0.0014221451710909605,0.0014221451710909605,0.001
20,0.0013698822585865855,0.0013698822585865855,0.001
21,0.0013391128741204739,0.0013391128741204739,0.001
22,0.0013052389258518815,0.0013052389258518815,0.001
23,0.0013096918119117618,0.0013096918119117618,0.001
24,0.0013181105023249984,0.0013181105023249984,0.001
25,0.0013517362531274557,0.0013517362531274557,0.001
26,0.0012456276454031467,0.0012456276454031467,0.001
27,0.001215550466440618,0.001215550466440618,0.001
28,0.001220458303578198,0.001220458303578198,0.001
29,0.0012441567378118634,0.0012441567378118634,0.001
30,0.0012037733104079962,0.0012037733104079962,0.001
31,0.0011923033744096756,0.0011923033744096756,0.001
32,0.0011696935398504138,0.0011696935398504138,0.001
33,0.0011854093754664063,0.0011854093754664063,0.001
34,0.0011395972687751055,0.0011395972687751055,0.001
35,0.0011206011986359954,0.0011206011986359954,0.001
36,0.0010883458890020847,0.0010883458890020847,0.001
37,0.0010768423089757562,0.0010768423089757562,0.001
38,0.0011110586347058415,0.0011110586347058415,0.001
39,0.0012250576401129365,0.0012250576401129365,0.001
40,0.0013124255929142237,0.0013124255929142237,0.001
41,0.0011505417060106993,0.0011505417060106993,0.001
42,0.001078742672689259,0.001078742672689259,0.001
43,0.0010573669569566846,0.0010573669569566846,0.001
44,0.0010207692394033074,0.0010207692394033074,0.001
45,0.00100322300568223,0.00100322300568223,0.001
46,0.0009763326961547136,0.0009763326961547136,0.001
47,0.0009678857168182731,0.0009678857168182731,0.001
48,0.0009719792869873345,0.0009719792869873345,0.001
49,0.0009282783721573651,0.0009282783721573651,0.001
50,0.00095446000341326,0.00095446000341326,0.001
51,0.0009490430820733309,0.0009490430820733309,0.001
52,0.0009582254569977522,0.0009582254569977522,0.001
53,0.000964420207310468,0.000964420207310468,0.001
54,0.0009193908190354705,0.0009193908190354705,0.001
55,0.0008880451787263155,0.0008880451787263155,0.001
56,0.0008907159208320081,0.0008907159208320081,0.001
57,0.0008766621467657387,0.0008766621467657387,0.00020000001
58,0.0008242140174843371,0.0008242140174843371,0.00020000001
59,0.0008027386502362788,0.0008027386502362788,0.00020000001
60,0.000793091778177768,0.000793091778177768,0.00020000001
61,0.0007865289808250964,0.0007865289808250964,0.00020000001
62,0.0007815731223672628,0.0007815731223672628,0.00020000001
63,0.0007773903198540211,0.0007773903198540211,0.00020000001
64,0.0007736734114587307,0.0007736734114587307,0.00020000001
65,0.0007703268784098327,0.0007703268784098327,0.00020000001
66,0.0007672728388570249,0.0007672728388570249,0.00020000001
67,0.0007644061697646976,0.0007644061697646976,0.00020000001
68,0.0007617057999596,0.0007617057999596,0.00020000001
69,0.0007591421017423272,0.0007591421017423272,0.00020000001
70,0.0007567176362499595,0.0007567176362499595,0.00020000001
71,0.0007543786778114736,0.0007543786778114736,0.00020000001
72,0.0007521008956246078,0.0007521008956246078,0.00020000001
73,0.0007499089697375894,0.0007499089697375894,0.00020000001
74,0.0007477421895600855,0.0007477421895600855,0.00020000001
75,0.000745590019505471,0.000745590019505471,0.00020000001
76,0.0007435397710651159,0.0007435397710651159,0.00020000001
77,0.0007414991850964725,0.0007414991850964725,0.00020000001
78,0.0007395351422019303,0.0007395351422019303,0.00020000001
79,0.0007376036373898387,0.0007376036373898387,0.00020000001
80,0.0007356529240496457,0.0007356529240496457,0.00020000001
81,0.0007337864371947944,0.0007337864371947944,0.00020000001
82,0.0007318914285860956,0.0007318914285860956,0.00020000001
83,0.0007300671422854066,0.0007300671422854066,0.00020000001
84,0.0007282443111762404,0.0007282443111762404,0.00020000001
85,0.0007264536106958985,0.0007264536106958985,0.00020000001
86,0.0007247070898301899,0.0007247070898301899,0.00020000001
87,0.0007229645852930844,0.0007229645852930844,0.00020000001
88,0.0007211951888166368,0.0007211951888166368,0.00020000001
89,0.0007194950594566762,0.0007194950594566762,0.00020000001
90,0.000717785966116935,0.000717785966116935,0.00020000001
91,0.0007161028916016221,0.0007161028916016221,0.00020000001
92,0.000714453577529639,0.000714453577529639,0.00020000001
93,0.0007127950666472316,0.0007127950666472316,0.00020000001
94,0.0007111435988917947,0.0007111435988917947,0.00020000001
95,0.0007095550536178052,0.0007095550536178052,0.00020000001
96,0.0007080078357830644,0.0007080078357830644,0.00020000001
97,0.0007064865785650909,0.0007064865785650909,0.00020000001
98,0.00070497504202649,0.00070497504202649,0.00020000001
99,0.000703498546499759,0.000703498546499759,0.00020000001
100,0.0007019959157332778,0.0007019959157332778,0.00020000001
