,loss,reconstruction_loss,lr
0,462.5024719238281,462.5024719238281,0.001
1,219.91824340820312,219.91824340820312,0.001
2,213.95596313476562,213.95596313476562,0.001
3,174.45704650878906,174.45704650878906,0.001
4,119.67242431640625,119.67242431640625,0.001
5,109.00289154052734,109.00289154052734,0.001
6,87.67025756835938,87.67025756835938,0.001
7,71.09082794189453,71.09082794189453,0.001
8,59.565528869628906,59.565528869628906,0.001
9,44.779842376708984,44.779842376708984,0.001
10,38.94088363647461,38.94088363647461,0.001
11,35.07465744018555,35.07465744018555,0.001
12,32.548728942871094,32.548728942871094,0.001
13,31.097148895263672,31.097148895263672,0.001
14,29.6358699798584,29.6358699798584,0.001
15,27.369020462036133,27.369020462036133,0.001
16,26.53407096862793,26.53407096862793,0.001
17,26.074705123901367,26.074705123901367,0.001
18,24.959402084350586,24.959402084350586,0.001
19,24.129013061523438,24.129013061523438,0.001
20,23.788660049438477,23.788660049438477,0.001
21,23.748260498046875,23.748260498046875,0.001
22,24.142709732055664,24.142709732055664,0.001
23,22.570180892944336,22.570180892944336,0.001
24,22.483015060424805,22.483015060424805,0.001
25,21.417055130004883,21.417055130004883,0.001
26,20.984647750854492,20.984647750854492,0.001
27,20.701404571533203,20.701404571533203,0.001
28,20.37476348876953,20.37476348876953,0.001
29,20.538515090942383,20.538515090942383,0.001
30,20.987943649291992,20.987943649291992,0.001
31,19.817764282226562,19.817764282226562,0.001
32,19.39728546142578,19.39728546142578,0.001
33,19.61578941345215,19.61578941345215,0.001
34,19.17127227783203,19.17127227783203,0.001
35,18.57680892944336,18.57680892944336,0.001
36,18.775230407714844,18.775230407714844,0.001
37,18.724411010742188,18.724411010742188,0.001
38,18.21712303161621,18.21712303161621,0.001
39,18.93858528137207,18.93858528137207,0.001
40,18.896806716918945,18.896806716918945,0.001
41,19.43289566040039,19.43289566040039,0.001
42,19.05565071105957,19.05565071105957,0.001
43,19.58100128173828,19.58100128173828,0.001
44,18.411497116088867,18.411497116088867,0.001
45,18.43366050720215,18.43366050720215,0.001
46,17.237194061279297,17.237194061279297,0.001
47,16.860210418701172,16.860210418701172,0.001
48,16.69076156616211,16.69076156616211,0.001
49,16.84647560119629,16.84647560119629,0.001
50,17.969812393188477,17.969812393188477,0.001
51,16.89594268798828,16.89594268798828,0.001
52,16.184921264648438,16.184921264648438,0.001
53,16.580259323120117,16.580259323120117,0.001
54,16.259490966796875,16.259490966796875,0.001
55,15.943554878234863,15.943554878234863,0.001
56,16.01618194580078,16.01618194580078,0.001
57,16.00702667236328,16.00702667236328,0.001
58,15.265974998474121,15.265974998474121,0.001
59,15.217436790466309,15.217436790466309,0.001
60,15.117158889770508,15.117158889770508,0.001
61,14.855147361755371,14.855147361755371,0.001
62,14.978131294250488,14.978131294250488,0.001
63,15.60955810546875,15.60955810546875,0.001
64,16.66929817199707,16.66929817199707,0.001
65,16.992536544799805,16.992536544799805,0.001
66,14.900065422058105,14.900065422058105,0.001
67,14.632491111755371,14.632491111755371,0.001
68,14.554088592529297,14.554088592529297,0.001
69,14.295305252075195,14.295305252075195,0.001
70,14.041838645935059,14.041838645935059,0.001
71,14.168634414672852,14.168634414672852,0.001
72,14.262838363647461,14.262838363647461,0.001
73,14.513012886047363,14.513012886047363,0.001
74,16.452434539794922,16.452434539794922,0.001
75,14.544845581054688,14.544845581054688,0.001
76,15.893948554992676,15.893948554992676,0.001
77,14.762517929077148,14.762517929077148,0.001
78,15.568485260009766,15.568485260009766,0.001
79,14.30742073059082,14.30742073059082,0.001
80,15.460407257080078,15.460407257080078,0.001
81,14.371896743774414,14.371896743774414,0.00020000001
82,13.199026107788086,13.199026107788086,0.00020000001
83,12.774288177490234,12.774288177490234,0.00020000001
84,12.683095932006836,12.683095932006836,0.00020000001
85,12.579166412353516,12.579166412353516,0.00020000001
86,12.365477561950684,12.365477561950684,0.00020000001
87,12.114344596862793,12.114344596862793,0.00020000001
88,11.929885864257812,11.929885864257812,0.00020000001
89,11.816947937011719,11.816947937011719,0.00020000001
90,11.742451667785645,11.742451667785645,0.00020000001
91,11.68320083618164,11.68320083618164,0.00020000001
92,11.633670806884766,11.633670806884766,0.00020000001
93,11.590047836303711,11.590047836303711,0.00020000001
94,11.55356216430664,11.55356216430664,0.00020000001
95,11.522396087646484,11.522396087646484,0.00020000001
96,11.495355606079102,11.495355606079102,0.00020000001
97,11.47333812713623,11.47333812713623,0.00020000001
98,11.458146095275879,11.458146095275879,0.00020000001
99,11.449419021606445,11.449419021606445,0.00020000001
100,11.448814392089844,11.448814392089844,0.00020000001
101,11.462212562561035,11.462212562561035,0.00020000001
102,11.491475105285645,11.491475105285645,0.00020000001
103,11.550765037536621,11.550765037536621,0.00020000001
104,11.654801368713379,11.654801368713379,0.00020000001
105,11.818656921386719,11.818656921386719,0.00020000001
106,12.020674705505371,12.020674705505371,0.00020000001
